STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;TMAX
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;01.01.2015;3,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;02.01.2015;3,3
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;03.01.2015;6,7
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;04.01.2015;7,8
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;05.01.2015;5,6
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;06.01.2015;8,3
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;07.01.2015;16,7
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;08.01.2015;8,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;09.01.2015;3,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;10.01.2015;3,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;11.01.2015;3,3
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;13.01.2015;6,7
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;14.01.2015;6,1
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;15.01.2015;5,6
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;16.01.2015;12,8
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;17.01.2015;15,6
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;18.01.2015;18,3
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;19.01.2015;21,1
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;20.01.2015;20
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;21.01.2015;19,4
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;22.01.2015;15,6
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;23.01.2015;7,2
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;24.01.2015;9,4
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;25.01.2015;15
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;26.01.2015;18,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;27.01.2015;18,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;28.01.2015;25
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;29.01.2015;24,4
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;30.01.2015;23,9
USW00003951;LONGVIEW 11 SE, TX US;32.3466;-94.6533;124,1;31.01.2015;13,9
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;01.01.2015;8,9
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;02.01.2015;10
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;03.01.2015;12,8
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;04.01.2015;13,3
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;05.01.2015;8,9
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;06.01.2015;13,9
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;07.01.2015;16,7
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;08.01.2015;11,1
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;09.01.2015;7,8
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;10.01.2015;5
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;11.01.2015;11,1
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;12.01.2015;8,9
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;13.01.2015;7,2
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;14.01.2015;7,8
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;15.01.2015;10
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;16.01.2015;13,3
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;17.01.2015;16,7
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;18.01.2015;16,1
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;19.01.2015;20
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;20.01.2015;17,2
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;21.01.2015;16,7
USC00417170;PORT ARANSAS, TX US;27.8381;-97.0593;3,7;22.01.2015;18,9
