STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;AWND
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;23.08.2015;2,9
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;24.08.2015;2,6
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;25.08.2015;3,3
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;26.08.2015;2,7
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;27.08.2015;2,9
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;28.08.2015;3
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;29.08.2015;2,6
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;30.08.2015;2,7
USW00003971;DALLAS REDBIRD AIRPORT, TX US;32.68083;-96.86806;200,6;31.08.2015;3
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;01.08.2015;2,5
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;02.08.2015;1,6
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;03.08.2015;2,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;04.08.2015;3
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;05.08.2015;3,5
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;06.08.2015;4,1
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;07.08.2015;3,8
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;08.08.2015;3,8
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;09.08.2015;3,4
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;10.08.2015;1,9
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;11.08.2015;1,7
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;12.08.2015;2,5
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;13.08.2015;2,8
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;14.08.2015;2,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;15.08.2015;2,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;16.08.2015;1,9
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;17.08.2015;2,3
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;18.08.2015;4,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;19.08.2015;4,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;20.08.2015;3,1
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;21.08.2015;3,1
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;22.08.2015;3,9
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;23.08.2015;3,1
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;24.08.2015;1,3
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;25.08.2015;2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;26.08.2015;1,5
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;27.08.2015;1,5
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;28.08.2015;2,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;29.08.2015;2,2
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;30.08.2015;1,8
USW00003999;BURNET MUNICIPAL AIRPORT, TX US;30.7406;-98.2354;392,6;31.08.2015;2,8
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;01.08.2015;1,8
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;02.08.2015;2,8
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;03.08.2015;1,7
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;04.08.2015;3
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;05.08.2015;4,8
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;06.08.2015;5,1
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;07.08.2015;4,3
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;08.08.2015;4,4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;09.08.2015;4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;10.08.2015;2,1
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;11.08.2015;3,9
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;12.08.2015;4,1
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;13.08.2015;2,8
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;14.08.2015;3,4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;15.08.2015;2,4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;16.08.2015;1,7
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;17.08.2015;3
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;18.08.2015;4,7
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;19.08.2015;6,2
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;20.08.2015;3,3
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;21.08.2015;5,9
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;22.08.2015;5,5
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;23.08.2015;4,9
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;24.08.2015;2,4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;25.08.2015;3,4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;26.08.2015;2,4
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;27.08.2015;2,7
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;28.08.2015;3,8
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;29.08.2015;4,1
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;30.08.2015;4,3
USW00003991;DENTON MUNICPAL AIRPORT, TX US;33.20611;-97.19889;195,7;31.08.2015;3,7
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;01.08.2015;5,1
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;02.08.2015;3,8
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;03.08.2015;4,7
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;04.08.2015;4,6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;05.08.2015;4,1
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;06.08.2015;2,6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;07.08.2015;4,6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;08.08.2015;4,8
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;09.08.2015;4,6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;10.08.2015;5,5
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;11.08.2015;3,5
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;12.08.2015;4,1
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;13.08.2015;3,6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;14.08.2015;3,7
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;15.08.2015;4,2
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;16.08.2015;4,7
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;17.08.2015;4,5
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;18.08.2015;5,6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;19.08.2015;4,9
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;20.08.2015;5,5
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;21.08.2015;4,7
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;22.08.2015;4,1
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;23.08.2015;6,8
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;24.08.2015;3,9
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;25.08.2015;4,3
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;26.08.2015;3,8
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;27.08.2015;6
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;28.08.2015;4,2
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;29.08.2015;4
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;30.08.2015;3,7
USW00093042;DALHART FAA AIRPORT, TX US;36.0167;-102.55;1216,2;31.08.2015;6
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;01.08.2015;0,9
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;02.08.2015;0
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;03.08.2015;0
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;04.08.2015;1,3
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;05.08.2015;3,6
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;06.08.2015;3,6
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;07.08.2015;4
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;08.08.2015;2,2
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;09.08.2015;3,1
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;10.08.2015;2,7
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;11.08.2015;0
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;12.08.2015;1,3
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;13.08.2015;0
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;14.08.2015;1,8
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;15.08.2015;0,9
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;16.08.2015;0,9
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;17.08.2015;0,9
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;18.08.2015;2,7
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;19.08.2015;3,6
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;20.08.2015;4
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;21.08.2015;1,8
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;22.08.2015;1,8
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;23.08.2015;1,3
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;24.08.2015;1,3
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;25.08.2015;0,4
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;26.08.2015;0,9
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;27.08.2015;0
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;28.08.2015;0,9
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;29.08.2015;1,3
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;30.08.2015;1,3
USC00418862;TAYLOR 1 NW, TX US;30.5844;-97.4156;174;31.08.2015;1,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;01.08.2015;3,2
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;02.08.2015;3,9
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;03.08.2015;3,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;04.08.2015;6,1
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;05.08.2015;6,1
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;06.08.2015;6,4
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;07.08.2015;6,7
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;08.08.2015;6,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;09.08.2015;6,3
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;10.08.2015;5,1
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;11.08.2015;4,3
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;12.08.2015;2,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;13.08.2015;3,6
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;14.08.2015;4,1
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;15.08.2015;3,9
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;16.08.2015;3,6
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;17.08.2015;4,4
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;18.08.2015;5,9
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;19.08.2015;6
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;20.08.2015;3,1
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;21.08.2015;4,7
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;22.08.2015;6,6
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;23.08.2015;6,2
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;24.08.2015;3,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;25.08.2015;4,3
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;26.08.2015;3,9
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;27.08.2015;3,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;28.08.2015;4
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;29.08.2015;3,5
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;30.08.2015;3,8
USW00012907;LAREDO INTERNATIONAL AIRPORT, TX US;27.53333;-99.46667;150,6;31.08.2015;4,3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;01.08.2015;2,7
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;02.08.2015;3,2
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;03.08.2015;5,4
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;04.08.2015;5,6
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;05.08.2015;6
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;06.08.2015;7
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;07.08.2015;7,1
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;08.08.2015;6,8
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;09.08.2015;5,3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;10.08.2015;4,3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;11.08.2015;3,4
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;12.08.2015;3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;13.08.2015;3,7
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;14.08.2015;3,6
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;15.08.2015;2,9
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;16.08.2015;3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;17.08.2015;4,8
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;18.08.2015;6,4
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;19.08.2015;6,9
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;20.08.2015;2,8
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;21.08.2015;3,3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;22.08.2015;5,4
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;23.08.2015;4,7
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;24.08.2015;3,2
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;25.08.2015;3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;26.08.2015;2,8
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;27.08.2015;3,2
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;28.08.2015;3
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;29.08.2015;2,7
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;30.08.2015;3,4
USW00012904;HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US;26.22806;-97.65417;10,4;31.08.2015;3,9
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;01.08.2015;2,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;02.08.2015;2,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;03.08.2015;5,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;04.08.2015;5,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;05.08.2015;6,4
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;06.08.2015;6,4
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;07.08.2015;6,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;08.08.2015;6,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;09.08.2015;5,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;10.08.2015;3,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;11.08.2015;3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;12.08.2015;2,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;13.08.2015;3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;14.08.2015;3,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;15.08.2015;2,1
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;16.08.2015;2,6
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;17.08.2015;4,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;18.08.2015;6,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;19.08.2015;7,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;20.08.2015;3,1
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;21.08.2015;3,1
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;22.08.2015;5,4
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;23.08.2015;4,9
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;24.08.2015;3,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;25.08.2015;2,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;26.08.2015;2,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;27.08.2015;3,2
