"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-11","28.4"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-12","29.2"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-13","29.0"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-14","28.2"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-15","26.1"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-16","25.9"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-17","27.2"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-18","26.5"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-19","25.8"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-20","24.2"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-21","25.8"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-22","25.3"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-23","28.4"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-24","28.9"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-25","24.4"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-26","25.1"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-27","25.1"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-28","24.9"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-29","25.6"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-30","25.2"
"USR0000TKIR","KIRBYVILLE TEXAS, TX US","30.4333","-93.8833","91.4","2015-08-31","24.7"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-01","24.2"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-02","26.2"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-03","25.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-04","24.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-05","26.4"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-06","28.2"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-07","27.7"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-08","27.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-09","27.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-10","26.2"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-11","23.0"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-12","25.7"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-13","26.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-14","27.2"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-15","25.7"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-16","26.8"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-17","24.3"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-18","23.7"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-19","19.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-20","19.0"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-21","22.9"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-22","26.4"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-23","22.1"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-24","21.6"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-25","25.3"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-26","25.4"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-27","26.2"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-28","25.9"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-29","24.4"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-30","23.0"
"USW00093042","DALHART FAA AIRPORT, TX US","36.0167","-102.55","1216.2","2015-08-31","24.2"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-01","29.3"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-02","29.9"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-03","30.1"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-04","30.6"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-05","31.2"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-06","31.1"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-07","31.1"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-08","30.9"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-09","31.2"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-10","31.7"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-11","32.0"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-12","30.6"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-13","31.8"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-14","31.7"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-15","30.8"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-16","28.8"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-17","28.9"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-18","29.9"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-19","29.8"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-20","24.6"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-21","26.2"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-22","29.7"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-23","30.7"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-24","30.6"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-25","28.6"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-26","28.2"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-27","28.1"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-28","27.7"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-29","27.7"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-30","27.4"
"USR0000TBAS","BASTROP TEXAS, TX US","30.1742","-97.2564","116.7","2015-08-31","27.7"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-01","27.3"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-02","28.2"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-03","28.9"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-04","28.7"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-05","30.1"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-06","30.2"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-07","30.3"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-08","30.4"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-09","30.2"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-10","29.8"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-11","30.1"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-12","28.2"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-13","29.0"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-14","28.0"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-15","27.2"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-16","27.7"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-17","28.2"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-18","29.1"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-19","25.9"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-20","24.0"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-21","25.6"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-22","28.4"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-23","28.4"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-24","28.4"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-25","26.8"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-26","25.3"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-27","27.1"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-28","26.8"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-29","25.1"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-30","23.7"
"USR0000TBAR","BARNHART TEXAS, TX US","30.9856","-101.1578","780.9","2015-08-31","25.2"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-01","28.7"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-02","27.3"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-03","28.3"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-04","29.3"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-05","30.6"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-06","30.7"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-07","30.9"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-08","30.9"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-09","30.1"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-10","31.0"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-11","29.4"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-12","30.2"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-13","29.4"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-14","28.1"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-15","27.4"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-16","26.9"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-17","27.3"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-18","28.2"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-19","26.8"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-20","25.7"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-21","26.9"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-22","26.0"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-23","28.1"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-24","28.2"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-25","23.7"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-26","24.4"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-27","24.7"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-28","24.6"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-29","26.1"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-30","26.2"
"USR0000TSBS","SABINE SOUTH TEXAS, TX US","31.2803","-93.8386","101.2","2015-08-31","25.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-01","28.7"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-02","27.6"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-03","29.1"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-04","29.4"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-05","32.4"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-06","29.9"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-07","29.7"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-08","29.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-09","29.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-10","29.0"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-11","29.3"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-12","29.7"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-13","29.5"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-14","29.4"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-15","28.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-16","27.9"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-17","28.3"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-18","29.2"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-19","30.1"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-20","26.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-21","26.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-22","29.3"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-23","29.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-24","29.4"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-25","29.3"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-26","27.8"
"USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","25.9141","-97.423","7.3","2015-08-27","27.6"
