STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;EVAP
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;01.01.1965;3,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;02.01.1965;0,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;03.01.1965;2,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;04.01.1965;1
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;05.01.1965;2,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;06.01.1965;1,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;07.01.1965;2,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;08.01.1965;4,1
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;09.01.1965;4,1
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;13.01.1965;2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;14.01.1965;2,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;15.01.1965;1,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;21.01.1965;1,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;26.01.1965;6,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;01.01.1965;2,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;02.01.1965;3,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;03.01.1965;0
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;04.01.1965;3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;05.01.1965;0
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;06.01.1965;2,5
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;07.01.1965;2,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;08.01.1965;1,5
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;09.01.1965;1,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;10.01.1965;3,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;11.01.1965;1,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;12.01.1965;1,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;13.01.1965;1,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;14.01.1965;0,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;15.01.1965;2
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;16.01.1965;6,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;17.01.1965;2,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;18.01.1965;3,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;19.01.1965;5,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;20.01.1965;0,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;21.01.1965;2,5
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;22.01.1965;6,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;23.01.1965;5,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;24.01.1965;6,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;25.01.1965;3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;26.01.1965;5,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;27.01.1965;3,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;28.01.1965;4,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;29.01.1965;3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;30.01.1965;4,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;31.01.1965;5,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;01.01.1965;2
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;02.01.1965;4,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;03.01.1965;0,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;04.01.1965;2,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;05.01.1965;1,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;06.01.1965;1,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;07.01.1965;0,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;08.01.1965;2,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;09.01.1965;1,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;10.01.1965;2,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;11.01.1965;2
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;12.01.1965;2
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;13.01.1965;0
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;14.01.1965;0,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;15.01.1965;2,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;16.01.1965;4,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;19.01.1965;2,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;20.01.1965;2,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;21.01.1965;1,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;22.01.1965;1,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;23.01.1965;5,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;24.01.1965;5,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;25.01.1965;2,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;26.01.1965;2,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;27.01.1965;3,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;28.01.1965;2,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;29.01.1965;3,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;30.01.1965;3,3
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;01.01.1965;3,6
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;02.01.1965;3
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;03.01.1965;2
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;04.01.1965;2,5
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;05.01.1965;1,8
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;06.01.1965;2,3
USC00417481;RED BLUFF DAM, TX US;31.895;-103.91833;867,8;07.01.1965;2,5
