"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TOBS"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-22","21.1"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-23","23.3"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-24","23.3"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-25","23.3"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-26","23.9"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-27","23.9"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-28","23.3"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-29","21.7"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-30","22.2"
"USC00410779","BIG LAKE 2, TX US","31.2001","-101.4626","833.3","1965-08-31","21.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-01","24.4"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-02","20.6"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-03","21.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-04","23.3"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-05","23.3"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-06","25.0"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-07","21.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-15","22.8"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-16","22.2"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-17","25.0"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-18","25.6"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-19","26.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-20","25.6"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-21","25.0"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-22","26.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-23","26.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-24","25.0"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-25","25.6"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-26","26.1"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-27","26.7"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-28","24.4"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-29","23.3"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-30","24.4"
"USC00412715","EASTLAND, TX US","32.39889","-98.8175","438.3","1965-08-31","25.0"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-01","24.4"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-02","24.4"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-03","25.0"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-04","26.1"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-05","25.6"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-06","25.6"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-07","27.8"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-08","27.8"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-09","27.8"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-10","23.3"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-11","23.3"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-12","23.3"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-13","23.3"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-14","25.6"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-15","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-16","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-17","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-18","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-19","25.6"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-20","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-21","26.1"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-22","25.6"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-23","25.0"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-24","25.0"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-25","27.2"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-26","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-27","27.2"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-28","26.7"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-29","25.0"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-30","26.1"
"USC00417173","PORT ARTHUR WEATHER BUREAU CITY, TX US","29.86667","-93.93333","3.0","1965-08-31","27.8"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-01","22.8"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-02","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-03","21.7"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-04","21.7"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-05","21.7"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-06","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-07","21.7"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-08","23.9"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-09","23.9"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-10","22.2"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-11","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-12","20.0"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-13","21.7"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-14","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-15","22.2"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-16","22.2"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-17","23.9"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-18","22.8"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-19","23.9"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-20","22.2"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-21","20.0"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-22","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-23","23.3"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-24","22.2"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-25","22.8"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-26","22.8"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-27","23.3"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-28","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-29","21.1"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-30","24.4"
"USC00418022","SANDERSON, TX US","30.1414","-102.3917","849.8","1965-08-31","21.1"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-01","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-02","21.7"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-03","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-04","21.1"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-05","23.9"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-06","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-07","24.4"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-08","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-09","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-10","20.0"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-11","22.8"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-12","21.1"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-13","20.0"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-14","21.7"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-15","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-16","22.8"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-17","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-18","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-19","22.8"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-20","22.8"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-21","22.8"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-22","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-23","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-24","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-25","21.7"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-26","23.3"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-27","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-28","22.2"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-29","21.1"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-30","21.1"
"USC00411870","COLDSPRING 5 SSW, TX US","30.53333","-95.15","108.2","1965-08-31","23.3"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-01","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-02","25.0"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-03","25.6"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-04","25.0"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-05","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-06","24.4"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-07","26.1"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-08","27.2"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-09","27.2"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-10","26.1"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-11","24.4"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-12","25.6"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-13","23.9"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-14","25.6"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-15","25.0"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-16","26.1"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-17","26.1"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-18","25.6"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-19","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-20","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-21","26.1"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-22","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-23","27.8"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-24","25.0"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-25","24.4"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-26","26.1"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-27","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-28","26.7"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-29","24.4"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-30","25.6"
"USC00410665","BELTON DAM, TX US","31.1","-97.48333","202.4","1965-08-31","26.7"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-01","26.7"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-02","31.7"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-03","33.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-04","32.8"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-05","32.2"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-06","33.3"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-07","34.4"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-08","35.0"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-09","23.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-10","32.8"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-11","33.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-12","32.8"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-13","23.3"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-14","28.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-15","29.4"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-16","27.8"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-17","29.4"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-18","32.2"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-19","33.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-20","28.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-21","31.7"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-22","35.6"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-23","31.7"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-24","31.1"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-25","30.0"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-26","32.2"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-27","33.9"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-28","33.3"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-29","30.6"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-30","32.2"
"USC00411875","COLEMAN, TX US","31.8277","-99.432","524.6","1965-08-31","33.9"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-01","30.0"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-02","32.8"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-03","33.9"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-04","32.2"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-05","30.0"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-06","28.3"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-07","31.7"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-08","32.8"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-09","33.3"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-10","23.9"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-11","23.9"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-12","29.4"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-13","31.1"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-14","25.6"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-15","28.3"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-16","32.2"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-17","33.3"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-18","32.8"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-19","30.0"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-20","32.8"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-21","31.7"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-22","30.6"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-23","32.2"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-24","30.0"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-25","31.7"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-26","31.7"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-27","30.6"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-28","29.4"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-29","29.4"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-30","32.2"
"USC00414903","LA GRANGE, TX US","29.9176","-96.8769","108.8","1965-08-31","31.7"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-01","30.0"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-02","27.2"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-03","28.3"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-04","24.4"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-05","28.9"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-06","28.3"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-07","29.4"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-08","28.9"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-09","28.9"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-10","27.8"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-11","25.6"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-12","25.6"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-13","25.0"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-14","25.6"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-15","23.3"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-16","24.4"
"USC00417182","PORT LAVACA 2, TX US","28.61667","-96.63333","6.1","1965-08-17","25.0"
