STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;EVAP
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;01.08.1965;8,1
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;02.08.1965;7,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;03.08.1965;7,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;04.08.1965;11,2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;05.08.1965;10,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;06.08.1965;10,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;07.08.1965;10,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;08.08.1965;7,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;09.08.1965;8,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;10.08.1965;6,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;11.08.1965;6,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;12.08.1965;9,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;13.08.1965;8,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;14.08.1965;10,2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;15.08.1965;9,7
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;16.08.1965;4,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;17.08.1965;6,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;18.08.1965;11,2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;19.08.1965;11,7
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;20.08.1965;9,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;21.08.1965;12,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;22.08.1965;7,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;23.08.1965;7,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;24.08.1965;7,4
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;25.08.1965;2,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;26.08.1965;9,7
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;27.08.1965;11,2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;28.08.1965;10,7
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;29.08.1965;6,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;30.08.1965;10,9
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;31.08.1965;12,2
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;01.08.1965;7,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;02.08.1965;8,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;03.08.1965;8,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;04.08.1965;1,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;05.08.1965;10,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;06.08.1965;8,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;07.08.1965;7,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;08.08.1965;7,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;09.08.1965;7,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;10.08.1965;7,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;11.08.1965;4,8
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;12.08.1965;6,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;13.08.1965;7,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;14.08.1965;8,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;15.08.1965;7,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;16.08.1965;9,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;17.08.1965;9,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;18.08.1965;10,7
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;19.08.1965;9,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;20.08.1965;10,2
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;21.08.1965;10,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;22.08.1965;9,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;23.08.1965;9,4
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;24.08.1965;3,3
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;25.08.1965;3,6
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;26.08.1965;7,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;27.08.1965;6,1
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;28.08.1965;11,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;29.08.1965;8,9
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;30.08.1965;12,2
USC00417140;POINT COMFORT, TX US;28.6575;-96.5553;6,1;31.08.1965;7,9
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;01.08.1965;8,4
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;02.08.1965;5,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;03.08.1965;8,9
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;04.08.1965;8,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;05.08.1965;6,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;06.08.1965;3,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;07.08.1965;9,4
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;08.08.1965;2,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;09.08.1965;8,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;10.08.1965;5,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;11.08.1965;7,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;12.08.1965;5,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;13.08.1965;4,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;14.08.1965;2,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;15.08.1965;1,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;16.08.1965;4,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;17.08.1965;5,8
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;18.08.1965;5,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;19.08.1965;7,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;20.08.1965;8,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;21.08.1965;8,4
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;22.08.1965;3,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;23.08.1965;3,3
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;24.08.1965;5,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;25.08.1965;1,5
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;26.08.1965;5,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;27.08.1965;7,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;28.08.1965;6,6
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;29.08.1965;5,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;30.08.1965;6,1
USC00418568;TOWN BLUFF DAM, TX US;30.8;-94.18333;65,2;31.08.1965;6,6
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;01.08.1965;9,9
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;02.08.1965;4,8
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;03.08.1965;8,6
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;04.08.1965;11,2
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;05.08.1965;11,4
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;06.08.1965;12,7
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;08.08.1965;10,2
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;09.08.1965;9,9
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;10.08.1965;6,1
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;11.08.1965;10,2
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;12.08.1965;7,4
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;13.08.1965;13,2
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;14.08.1965;10,9
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;15.08.1965;10,2
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;16.08.1965;3
USC00419417;WACO DAM, TX US;31.6003;-97.2169;150,9;17.08.1965;9,9
