STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.03.1950;164
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.03.1950;126
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.03.1950;109
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.03.1950;211
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.03.1950;386
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.03.1950;274
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.03.1950;71
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.03.1950;166
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;31.03.1950;322
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.04.1950;79
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.04.1950;93
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.04.1950;117
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.04.1950;233
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.04.1950;76
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.04.1950;188
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.04.1950;312
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.04.1950;143
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.04.1950;283
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.04.1950;200
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.04.1950;40
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.04.1950;315
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.04.1950;16
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.04.1950;132
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.04.1950;254
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.04.1950;195
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.04.1950;190
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.04.1950;114
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.04.1950;177
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.04.1950;113
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.04.1950;169
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.04.1950;192
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.04.1950;196
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.04.1950;175
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.04.1950;264
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.04.1950;124
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.04.1950;137
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.04.1950;116
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.04.1950;113
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.04.1950;111
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.05.1950;111
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.05.1950;113
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.05.1950;77
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.05.1950;121
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.05.1950;278
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.05.1950;53
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.05.1950;122
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.05.1950;85
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.05.1950;394
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.05.1950;203
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.05.1950;166
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.05.1950;138
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.05.1950;180
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.05.1950;127
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.05.1950;55
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.05.1950;129
