STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;EVAP
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;01.01.1975;1,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;02.01.1975;1
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;03.01.1975;0,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;08.01.1975;2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;09.01.1975;3,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;10.01.1975;1,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;11.01.1975;3,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;16.01.1975;1,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;17.01.1975;3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;18.01.1975;0
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;19.01.1975;1
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;22.01.1975;3,3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;23.01.1975;1,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;24.01.1975;2
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;25.01.1975;0,5
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;26.01.1975;3
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;27.01.1975;4,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;28.01.1975;3,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;29.01.1975;0,8
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;30.01.1975;3,6
USC00415094;LAVON DAM, TX US;33.0352;-96.4861;155,4;31.01.1975;6,9
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;01.01.1975;1,5
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;02.01.1975;0,5
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;03.01.1975;2,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;04.01.1975;2,5
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;05.01.1975;2,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;06.01.1975;2,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;07.01.1975;3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;08.01.1975;4,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;09.01.1975;3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;10.01.1975;5,1
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;11.01.1975;0
