STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;EVAP
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;01.08.1945;46,2
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;02.08.1945;95,3
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;03.08.1945;109
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;04.08.1945;120,1
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;05.08.1945;123,2
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;06.08.1945;99,6
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;07.08.1945;101,3
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;08.08.1945;109,5
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;09.08.1945;91,2
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;10.08.1945;138,2
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;11.08.1945;123,7
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;12.08.1945;122,2
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;13.08.1945;118,6
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;14.08.1945;119,1
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;15.08.1945;135,6
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;16.08.1945;138,7
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;17.08.1945;116,6
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;18.08.1945;117,1
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;19.08.1945;115,6
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;20.08.1945;120,4
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;21.08.1945;115,8
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;22.08.1945;99,1
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;23.08.1945;80,3
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;24.08.1945;83,8
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;25.08.1945;77,7
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;26.08.1945;70,9
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;27.08.1945;43,9
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;28.08.1945;93,5
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;29.08.1945;166,6
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;30.08.1945;39,1
USC00412458;DILLEY, TX US;28.68056;-99.18333;167,6;31.08.1945;16,8
