STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;EVAP
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;01.01.1985;1
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;06.01.1985;2,5
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;07.01.1985;4,8
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;08.01.1985;2
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;09.01.1985;3
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;10.01.1985;1
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;17.01.1985;0,8
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;18.01.1985;3,3
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;19.01.1985;3,6
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;24.01.1985;3,3
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;25.01.1985;0,5
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;26.01.1985;4,8
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;27.01.1985;1,3
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;28.01.1985;4,8
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;29.01.1985;2,3
USC00410665;BELTON DAM, TX US;31.1;-97.48333;202,4;30.01.1985;0
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;01.01.1985;1,5
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;07.01.1985;5,1
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;08.01.1985;3,3
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;09.01.1985;0,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;10.01.1985;2,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;11.01.1985;4,3
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;17.01.1985;1,3
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;18.01.1985;4,1
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;19.01.1985;3,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;24.01.1985;0,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;25.01.1985;2,3
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;26.01.1985;0,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;27.01.1985;6,9
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;28.01.1985;3,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;29.01.1985;2,3
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;30.01.1985;0,8
USC00410639;BEEVILLE 5 NE, TX US;28.4575;-97.7061;77,7;31.01.1985;2,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;01.01.1985;3,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;02.01.1985;4,8
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;03.01.1985;1,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;04.01.1985;6,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;05.01.1985;2,8
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;06.01.1985;3,8
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;07.01.1985;2,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;08.01.1985;3,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;09.01.1985;3,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;10.01.1985;2
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;11.01.1985;2,5
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;12.01.1985;0,8
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;15.01.1985;0,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;16.01.1985;0,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;17.01.1985;1,5
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;18.01.1985;4,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;19.01.1985;3,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;20.01.1985;1,8
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;21.01.1985;4,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;22.01.1985;1
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;23.01.1985;0,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;24.01.1985;1,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;25.01.1985;2
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;26.01.1985;1,5
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;27.01.1985;3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;28.01.1985;3,6
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;29.01.1985;1,8
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;30.01.1985;3,3
USC00419588;WESLACO, TX US;26.178;-97.9708;22,9;31.01.1985;4,1
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;01.01.1985;5,1
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;02.01.1985;2,8
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;08.01.1985;2,3
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;09.01.1985;1,8
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;10.01.1985;0,8
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;11.01.1985;3
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;12.01.1985;0,5
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;13.01.1985;0,3
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;14.01.1985;1,3
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;15.01.1985;1,3
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;16.01.1985;2,3
USC00419101;TOWN BLUFF DAM, TX US;30.793;-94.1819;65,2;17.01.1985;0,3
