"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG"
"USR0000TBRA","BRAZORIA NWR TEXAS, TX US","29.1417","-95.2917","3.0","1995-01-26","17.9"
"USR0000TBRA","BRAZORIA NWR TEXAS, TX US","29.1417","-95.2917","3.0","1995-01-27","20.2"
"USR0000TBRA","BRAZORIA NWR TEXAS, TX US","29.1417","-95.2917","3.0","1995-01-28","16.2"
"USR0000TBRA","BRAZORIA NWR TEXAS, TX US","29.1417","-95.2917","3.0","1995-01-29","9.4"
"USR0000TBRA","BRAZORIA NWR TEXAS, TX US","29.1417","-95.2917","3.0","1995-01-30","7.7"
"USR0000TBRA","BRAZORIA NWR TEXAS, TX US","29.1417","-95.2917","3.0","1995-01-31","9.6"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-03","6.9"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-04","5.1"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-05","4.8"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-06","16.1"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-07","9.1"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-08","12.1"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-09","14.8"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-10","18.8"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-11","19.2"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-12","19.2"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-13","14.2"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-14","12.3"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-15","10.0"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-16","13.8"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-17","16.4"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-18","16.1"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-19","9.5"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-20","10.7"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-21","11.5"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-22","13.9"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-23","6.8"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-24","7.1"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-25","13.4"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-26","17.2"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-27","18.3"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-28","16.0"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-29","8.8"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-30","7.3"
"USR0000TANA","ANAHUAC NWR TEXAS, TX US","29.6692","-94.4383","1.5","1995-01-31","9.3"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-01","6.0"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-02","3.9"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-03","6.5"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-04","4.7"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-05","3.8"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-06","13.2"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-07","7.9"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-08","12.2"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-09","18.2"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-10","22.2"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-11","23.1"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-12","21.5"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-13","14.0"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-14","11.8"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-15","10.1"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-16","14.1"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-17","17.9"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-18","13.8"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-19","9.4"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-20","9.8"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-21","10.9"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-22","12.3"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-23","5.5"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-24","8.2"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-25","13.7"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-26","18.4"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-27","20.8"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-28","14.7"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-29","8.3"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-30","7.2"
"USR0000TCON","CONROE TEXAS, TX US","30.2364","-95.4828","36.6","1995-01-31","8.8"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-01","3.6"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-02","3.1"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-03","4.8"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-04","2.9"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-05","1.3"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-06","11.1"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-07","6.0"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-08","9.6"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-09","13.1"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-10","19.9"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-11","21.7"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-12","19.6"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-13","11.5"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-14","10.0"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-15","8.9"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-16","12.4"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-17","14.1"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-18","11.3"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-19","7.9"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-20","6.9"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-21","9.4"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-22","7.6"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-23","4.1"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-24","5.6"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-25","11.8"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-26","15.0"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-27","17.1"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-28","11.4"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-29","6.7"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-30","5.8"
"USR0000TLUF","LUFKIN TEXAS, TX US","31.3131","-94.8261","74.7","1995-01-31","7.2"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-03","2.4"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-04","1.4"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-05","1.1"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-06","-4.1"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-07","2.8"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-08","4.9"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-09","8.0"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-10","7.5"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-11","6.7"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-12","2.3"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-13","2.3"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-14","4.6"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-15","10.4"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-16","2.7"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-17","-3.1"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-18","-5.0"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-19","0.0"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-20","2.8"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-21","2.7"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-22","0.0"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-23","2.1"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-24","4.7"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-25","6.2"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-26","-0.3"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-27","-2.3"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-28","-1.1"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-29","-5.3"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-30","-2.5"
"USR0000TGUA","GUADELUPE PEAK TEXAS, TX US","31.925","-104.8253","2363.7","1995-01-31","2.6"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-01","12.9"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-02","5.6"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-03","5.5"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-04","6.9"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-05","5.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-06","15.3"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-07","11.5"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-08","15.0"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-09","17.2"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-10","19.0"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-11","19.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-12","19.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-13","17.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-14","14.2"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-15","13.3"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-16","15.9"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-17","17.9"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-18","18.1"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-19","11.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-20","13.3"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-21","14.0"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-22","16.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-23","9.9"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-24","10.7"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-25","14.4"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-26","17.0"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-27","18.2"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-28","17.5"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-29","12.8"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-30","8.6"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","1995-01-31","12.1"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-01","5.9"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-02","1.6"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-03","4.0"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-04","1.3"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-05","0.1"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-06","7.7"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-07","6.2"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-08","9.3"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-09","12.2"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-10","18.1"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-11","21.8"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-12","21.3"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-13","12.6"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-14","8.9"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-15","10.8"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-16","11.8"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-17","14.7"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-18","11.8"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-19","8.3"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-20","9.1"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-21","9.8"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-22","6.2"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-23","3.7"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-24","6.1"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-25","10.2"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-26","12.5"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-27","18.1"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-28","12.7"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-29","6.3"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-30","5.5"
"USW00003901","LONGVIEW E TEXAS REGIONAL AIRPORT, TX US","32.38472","-94.71167","111.3","1995-01-31","7.8"
