STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;AWND
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;09.01.1995;2,5
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;10.01.1995;4,6
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;11.01.1995;5,1
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;12.01.1995;5,1
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;13.01.1995;5,3
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;14.01.1995;5,9
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;15.01.1995;0,9
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;16.01.1995;4,1
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;17.01.1995;4,8
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;18.01.1995;5,5
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;19.01.1995;3,6
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;20.01.1995;1
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;21.01.1995;0,3
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;22.01.1995;3
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;23.01.1995;3,2
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;24.01.1995;0,1
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;25.01.1995;1,1
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;26.01.1995;3,6
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;27.01.1995;2,7
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;28.01.1995;4,2
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;29.01.1995;4,6
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;30.01.1995;3,5
USW00093987;LUFKIN ANGELINA CO AIRPORT, TX US;31.23611;-94.75444;87,8;31.01.1995;1,7
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;01.01.1995;3,8
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;02.01.1995;3,4
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;03.01.1995;5,1
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;04.01.1995;2,9
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;05.01.1995;5,9
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;06.01.1995;5,9
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;07.01.1995;5,2
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;08.01.1995;6
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;09.01.1995;5,1
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;10.01.1995;6,1
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;11.01.1995;5,2
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;12.01.1995;5,4
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;13.01.1995;3,7
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;14.01.1995;3,4
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;15.01.1995;4,9
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;16.01.1995;7,5
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;17.01.1995;5
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;18.01.1995;3,8
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;19.01.1995;3,2
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;20.01.1995;2,3
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;21.01.1995;5,6
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;22.01.1995;4,3
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;23.01.1995;3,9
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;24.01.1995;3,7
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;25.01.1995;3,4
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;26.01.1995;6,3
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;27.01.1995;8,7
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;28.01.1995;6,3
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;29.01.1995;6,4
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;30.01.1995;4
USW00023042;LUBBOCK INTERNATIONAL AIRPORT, TX US;33.6656;-101.8231;991,8;31.01.1995;5,1
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;01.01.1995;3,4
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;02.01.1995;3
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;03.01.1995;2,4
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;04.01.1995;3,3
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;05.01.1995;5,8
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;06.01.1995;7,9
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;07.01.1995;3,7
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;08.01.1995;3,2
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;09.01.1995;2,5
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;10.01.1995;3,1
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;11.01.1995;3,6
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;12.01.1995;5,2
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;13.01.1995;3,2
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;14.01.1995;2,8
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;15.01.1995;3,4
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;16.01.1995;6,9
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;17.01.1995;3,5
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;18.01.1995;4,3
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;19.01.1995;2,1
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;20.01.1995;2,6
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;21.01.1995;2,9
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;22.01.1995;3,8
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;23.01.1995;3
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;24.01.1995;3,2
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;25.01.1995;2,9
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;26.01.1995;6,6
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;27.01.1995;8,1
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;28.01.1995;3,4
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;29.01.1995;3,5
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;30.01.1995;2,8
USW00023044;EL PASO INTERNATIONAL AIRPORT, TX US;31.81111;-106.37583;1194,2;31.01.1995;3,1
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;01.01.1995;3,5
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;02.01.1995;4,4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;03.01.1995;5,8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;04.01.1995;4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;05.01.1995;8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;06.01.1995;5,6
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;07.01.1995;5,6
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;08.01.1995;5,1
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;09.01.1995;4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;10.01.1995;3,8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;11.01.1995;8,8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;12.01.1995;5,4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;13.01.1995;3,4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;14.01.1995;3,6
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;15.01.1995;6
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;16.01.1995;8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;17.01.1995;4,3
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;18.01.1995;3,4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;19.01.1995;3,4
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;20.01.1995;3,5
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;21.01.1995;3,9
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;22.01.1995;3,3
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;23.01.1995;4,1
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;24.01.1995;5,8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;25.01.1995;3,6
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;26.01.1995;7,3
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;27.01.1995;7,7
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;28.01.1995;7,8
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;29.01.1995;7
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;30.01.1995;3,7
USW00023047;AMARILLO INTERNATIONAL AIRPORT, TX US;35.2295;-101.7042;1098,5;31.01.1995;2,5
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;01.01.1995;4,1
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;02.01.1995;2,5
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;03.01.1995;4,7
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;04.01.1995;5,9
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;05.01.1995;7,1
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;06.01.1995;8,9
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;07.01.1995;4,7
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;08.01.1995;3,9
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;09.01.1995;3,5
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;10.01.1995;5,6
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;11.01.1995;6,6
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;12.01.1995;5,2
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;13.01.1995;4,2
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;14.01.1995;3,4
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;15.01.1995;5,2
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;16.01.1995;7,4
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;17.01.1995;3,4
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;18.01.1995;4,5
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;19.01.1995;4,4
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;20.01.1995;3,6
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;21.01.1995;4,3
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;22.01.1995;5,7
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;23.01.1995;2,9
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;24.01.1995;4,5
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;25.01.1995;3,8
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;26.01.1995;8,4
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;27.01.1995;8,6
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;28.01.1995;5,8
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;29.01.1995;6,1
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;30.01.1995;4,6
USW00023023;MIDLAND INTERNATIONAL AIRPORT, TX US;31.9475;-102.2086;872,3;31.01.1995;5,6
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;01.01.1995;4,7
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;02.01.1995;2,1
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;03.01.1995;4
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;04.01.1995;4,7
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;05.01.1995;5
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;06.01.1995;8,2
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;07.01.1995;3,4
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;08.01.1995;4,3
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;09.01.1995;4
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;10.01.1995;5,2
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;11.01.1995;5,5
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;12.01.1995;4,7
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;13.01.1995;4,7
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;14.01.1995;2,4
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;15.01.1995;5,1
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;16.01.1995;7
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;17.01.1995;3,3
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;18.01.1995;5,2
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;19.01.1995;3,9
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;20.01.1995;2,3
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;21.01.1995;3,4
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;22.01.1995;7,2
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;23.01.1995;3,5
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;24.01.1995;3,2
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;25.01.1995;5
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;26.01.1995;4,9
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;27.01.1995;9,3
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;28.01.1995;5,9
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;29.01.1995;5,4
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;30.01.1995;4,1
USW00023034;SAN ANGELO MATHIS FIELD, TX US;31.35167;-100.495;584;31.01.1995;5,2
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;01.01.1995;5,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;02.01.1995;5,1
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;03.01.1995;6,4
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;04.01.1995;6,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;05.01.1995;4,4
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;06.01.1995;4
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;07.01.1995;3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;08.01.1995;2,6
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;09.01.1995;2,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;10.01.1995;5,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;11.01.1995;6,3
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;12.01.1995;7,2
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;13.01.1995;4,8
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;14.01.1995;2,9
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;15.01.1995;2,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;16.01.1995;8,2
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;17.01.1995;5,7
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;18.01.1995;5,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;19.01.1995;2,5
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;20.01.1995;1,6
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;21.01.1995;3,6
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;22.01.1995;4,8
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;23.01.1995;6,1
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;24.01.1995;3,2
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;25.01.1995;1,1
USW00012919;BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US;25.9141;-97.423;7,3;26.01.1995;4,4
