STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.03.1979;335
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.03.1979;248
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.03.1979;177
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.03.1979;119
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.03.1979;198
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.03.1979;367
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.03.1979;233
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.03.1979;195
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.03.1979;126
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.03.1979;161
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.03.1979;504
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.03.1979;288
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.03.1979;163
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.03.1979;282
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.03.1979;274
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.03.1979;208
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.03.1979;354
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.03.1979;295
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.03.1979;103
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.04.1979;232
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.04.1979;180
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.04.1979;159
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.04.1979;117
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.04.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.04.1979;272
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.04.1979;230
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.04.1979;243
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.04.1979;208
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.04.1979;146
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.04.1979;251
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.04.1979;296
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.04.1979;146
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.04.1979;61
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.04.1979;126
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.04.1979;129
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.04.1979;175
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.04.1979;254
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.04.1979;190
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.04.1979;182
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.04.1979;113
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.04.1979;151
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.04.1979;151
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.04.1979;79
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.04.1979;182
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.04.1979;227
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.04.1979;129
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.04.1979;135
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.04.1979;154
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.04.1979;85
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.05.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.05.1979;259
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.05.1979;245
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.05.1979;192
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.05.1979;129
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.05.1979;126
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.05.1979;304
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.05.1979;335
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.05.1979;311
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.05.1979;282
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.05.1979;241
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.05.1979;134
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.05.1979;97
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.05.1979;101
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.05.1979;167
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.05.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.05.1979;124
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.05.1979;190
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.05.1979;266
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.05.1979;253
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.05.1979;200
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.05.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.05.1979;114
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.05.1979;150
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.05.1979;116
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.05.1979;90
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.05.1979;225
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.05.1979;190
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.05.1979;225
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.05.1979;158
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.05.1979;87
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.06.1979;100
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.06.1979;85
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.06.1979;64
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.06.1979;48
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.06.1979;113
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.06.1979;166
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.06.1979;217
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.06.1979;283
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.06.1979;209
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.06.1979;192
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.06.1979;159
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.06.1979;153
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.06.1979;0
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.06.1979;151
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.06.1979;220
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.06.1979;229
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.06.1979;241
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.06.1979;262
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.06.1979;280
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.06.1979;298
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.06.1979;216
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.06.1979;190
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.06.1979;229
