STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;TOBS
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.08.1953;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.08.1953;23,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.08.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.08.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.08.1953;25
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.08.1953;24,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.08.1953;26,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.08.1953;24,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.08.1953;25,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.08.1953;26,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.08.1953;25
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.08.1953;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.08.1953;26,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.09.1953;26,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.09.1953;23,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.09.1953;25,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.09.1953;17,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.09.1953;20,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.09.1953;20,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.09.1953;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.09.1953;24,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.09.1953;22,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.09.1953;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.09.1953;23,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.09.1953;22,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.09.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.09.1953;27,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.09.1953;23,3
